product_id,review_id,rating,clean_text,tokens,word_count,cluster,sentiment_score,emotion_label
190335975,20103547,5,cực kì hài lòng giao nhanh sách bọc bằng bọc thực phẩm nhưng mà sách đẹp đ,cực_kì hài_lòng giao nhanh sách bọc bằng bọc thực_phẩm nhưng_mà sách đẹp đ,17,0,0.0,Neutral
190335975,20186963,5,cực kì hài lòng bộ này sách được đóng trong túi opp nên khá ổn cuốn tập không lỗi lầm gì cuốn tập thì bị df nhẹ vài chỗ ở phần bìa mặt trước thôi,cực_kì hài_lòng bộ này sách được đóng trong túi opp nên khá ổn cuốn tập không lỗi_lầm gì cuốn tập thì bị df nhẹ vài chỗ ở phần bìa mặt trước thôi,35,2,0.0,Neutral
190989561,20013353,5,cực kì hài lòng sáng mang cơm từ h h trưa vẫn còn nóng ấm nhé mọi người,cực_kì hài_lòng sáng mang cơm từ h h trưa vẫn còn nóng_ấm nhé mọi người,18,0,0.0,Neutral
190989561,19941131,5,cực kì hài lòng bình đựng thức ăn giữ nhiệt inox elmich el dung tích ml hồng giữ nhiệt tốt,cực_kì hài_lòng bình_đựng thức_ăn giữ nhiệt inox elmich el_dung_tích ml hồng_giữ nhiệt tốt,20,0,0.0,Neutral
190989561,18220578,5,cực kì hài lòng,cực_kì hài_lòng,4,1,0.0,Neutral
190989561,19888666,5,cực kì hài lòng giữ nhiệt tốt bình đẹp màu hồng cute,cực_kì hài_lòng giữ nhiệt tốt bình đẹp màu hồng cute,12,0,0.4588,Positive
190989561,17986229,5,cực kì hài lòng hộp xịn xò màu hồng cute phô mai que mình rất thích,cực_kì hài_lòng hộp xịn xò màu hồng cute phô mai_que mình rất thích,16,0,0.4588,Positive
190989561,19786916,5,cực kì hài lòng bình rất đẹp chất lượng đáng mua,cực_kì hài_lòng bình rất đẹp chất_lượng đáng mua,11,0,0.0,Neutral
190989561,19980944,5,cực kì hài lòng xuất sắc,cực_kì hài_lòng xuất_sắc,6,0,0.0,Neutral
190989561,19928583,5,cực kì hài lòng giữ nhiệt tốt,cực_kì hài_lòng giữ nhiệt tốt,7,0,0.0,Neutral
190989561,20021101,5,cực kì hài lòng,cực_kì hài_lòng,4,1,0.0,Neutral
190989561,17961180,5,cực kì hài lòng giữ nhiệt hơn tiếng vẫn còn ấm nóng,cực_kì hài_lòng giữ nhiệt hơn tiếng vẫn còn ấm nóng,12,0,0.0,Neutral
1935009,19551709,5,cực kì hài lòng âm thanh tốt ngang ngửa với hàng real bass nhiều hơn hàng real x d chống ồn tốt x d không đau tai x d điều chỉnh nhạy x d kích thước đường kính dây nhỏ hơn so với hàng chính hãng một chút vs x d giá cả tốt phù hợp hơn so với hàng chính hãng,cực_kì hài_lòng âm_thanh tốt ngang ngửa với hàng real bass nhiều hơn hàng real x d chống ồn tốt x d không đau_tai x d điều_chỉnh nhạy x d_kích_thước đường_kính dây nhỏ hơn so với hàng chính hãng một_chút vs x d giá_cả tốt phù_hợp hơn so với hàng chính hãng,62,0,0.0,Neutral
1935009,19939848,5,cực kì hài lòng hàng chính hãng nguyên tem nguyên seal xài iphone thì nên xài dây phone chính hãng mua mấy cái fake gần k nhưng chất lượng rất tệ khuyến cáo dùng hàng real mắc hơn chút nhưng tiền nào của nấy,cực_kì hài_lòng hàng chính hãng nguyên_tem nguyên seal xài iphone thì nên xài dây phone chính hãng mua mấy cái fake gần k nhưng chất_lượng rất tệ khuyến_cáo dùng hàng real mắc hơn chút nhưng tiền nào của nấy,44,0,-0.4767,Negative
1935009,19969553,5,cực kì hài lòng uầy tai nghe chính hãng đỉnh thực sự trước toàn mua mấy cái tai chưa tới nghe không hay lại còn hay hỏng khuyến khích nên mua nhé mọi người sao cho tiki không có nhưng,cực_kì hài_lòng uầy_tai nghe chính hãng đỉnh thực_sự trước toàn mua mấy cái tai chưa tới nghe không hay lại còn hay hỏng khuyến_khích nên mua nhé mọi người sao cho tiki không có nhưng,40,2,0.0,Neutral
1935009,18054823,5,cực kì hài lòng hàng được đóng gói bao bì cẩn thận đặt tối hôm trước sáng hôm sau nhận được ngay mặc dù mình có airpod rồi nhưng vẫn phải đặt earpod nữa vì nhiều lúc dùng airpod hay sơ ý bị rơi trước mua airpod qua tiki rồi nên giờ tự tin đặt earpod qua tiki luôn,cực_kì hài_lòng hàng được đóng_gói bao_bì cẩn_thận đặt tối hôm trước sáng hôm sau nhận được ngay mặc_dù mình có airpod rồi nhưng vẫn phải đặt earpod nữa vì nhiều lúc dùng airpod hay sơ_ý bị rơi trước mua airpod qua tiki rồi nên giờ tự_tin đặt earpod qua tiki luôn,59,2,0.0,Neutral
1935009,19907499,5,cực kì hài lòng hàng giao hoả tốc trong tiếng sp còn nguyên seal ok nhé,cực_kì hài_lòng hàng giao hỏa_tốc trong tiếng sp còn nguyên seal ok nhé,16,0,0.296,Positive
1935009,17614831,5,cực kì hài lòng chỉ từ đỉnh siêu đỉnh bóc cái seal chính hãng mà mê chọn hoả tốc giao nhanh lắm do mình cần rất gấp đặt tối thứ và sáng chủ nhật đã có r giá ship cũng đc khuyến mãi nói chung giao hoả tốc thì tiki now là chân ái trời ơi tiki now đã cíu mình,cực_kì hài_lòng chỉ từ đỉnh siêu_đỉnh bóc cái seal chính_hãng mà mê chọn hỏa_tốc giao nhanh lắm do mình cần rất gấp đặt tối thứ và sáng chủ_nhật đã có r giá ship cũng đc khuyến_mãi nói_chung giao hỏa_tốc thì tiki now là chân_ái trời ơi tiki now đã cíu mình,61,2,0.0,Neutral
1935009,10821538,5,cực kì hài lòng tai nghe chính hãng còn nguyên seal nghe rất hay mỗi cái là vận chuyển đợt covid ở hcm nên rất lâu nhưng thôi không sao nghe hay lắm mình mua lúc sale còn k freeship vẫn sẽ ủng hộ tiki,cực_kì hài_lòng tai nghe chính hãng còn nguyên seal nghe rất hay mỗi cái_là vận_chuyển đợt covid ở hcm nên rất lâu nhưng thôi không sao nghe hay lắm mình mua lúc sale còn k freeship vẫn sẽ ủng_hộ tiki,45,2,0.0,Neutral
